comment,label_1,label_2,label_3
挺好的游戏，有很多东西是我玩了大概十几个小时后才发现的，建议新手多点点各处或者把鼠标多放到各个数据或者内容上看看,攻略,,
我本来以为你们会改，到时候就算是出新DLC也罢，我也回来买的。但是这么久了，真的让我很失望。你们要增加游戏性不难啊，这么好一个模子，河洛的一堆游戏一直都是一个简单的回合制模子，但说实话比太吾好玩。为什么？以为他们有剧情，在探索剧情的时候，玩家会遇到各种有趣的人，会经历各种独特的战斗，会因为收获了天才地宝或者绝世神功兴奋不已。诚然河洛的游戏比起太吾少了自由度，但却多了很多趣味。我前面说了，太吾的模子很好，完全可以在这上面加上很多剧情。现在的情况是，玩家玩了一段时间后，发现整个游戏没有新东西了，不单是说没有新内容，而是没有未知的东西了。斗地主就那么几张牌为什么能吸引人玩那么多年？因为他未知。同样，玩家在玩太吾的时候，能提前预知自己练功的结果，能提前预知送礼的结果，能提前预知下一个功法......全都知道完了，还有什么意思？所以我的建议就是，一、添入丰富的剧情。二、增大游戏的不确定性，比如顶级功法必须要经过特色的事件组才能获得，拜师学艺只能学到大众功法,建议,缺点或问题,
感觉玩起来，游戏性不强，就是玩得来没有那么爽。类似得游戏我想起了：星露谷物语，文明5/6，幽浮2，都是杀时间得利器怎么把这游戏做得好玩才是关键的！你参考任天堂NS上的马里奥，塞尔达，虽然画面一般，但是游戏性贼强文字内容最好可放大点，精简点，不用那么多。然后可以用空格跳过，或者ESC跳过，enter快速选择，鼠标点得手指疼我看着那些文本，头都大了。你再看看人家神界原罪2，文本量一样很大，文本字号就是要大一点，不然看着眼睛疼，酸，涨。。。（编不下去了）还需努力，加油更新，这游戏更了好久了，还没1.0。几年前就有这游戏了，抓住机遇，开发效率高点。别让人气凉了，人走茶凉（玩家耐心是有限的）衷心祝好，不喜勿喷————一个卑微到尘埃里的普通玩家,建议,缺点或问题,
好是好游戏就是太肝了，游戏的大半时间都是在找功法——阅读功法——突破功法。有种练功100年，打架2小时的感觉。一开始是很有意思，但是后来就有点单调了。希望开通创意工坊以便打各种功能的mod或者开个控制台也可以啊,建议,缺点或问题,
好玩，希望正式发售的时候能把效果做的更精美一些，就更完美了。,建议,,
好玩，别整天平衡了，更新点好玩的吧吧，或是开放创意工坊吧，跟隔壁少女地牢一样，少女绘卷指日可待,建议,,
游戏怎么说呢，比较拖沓。但是，我估计打到100h以前的体验都还是可以的（是在有mod的情况下，强烈要求自己打mod）这个游戏很多地方设计还有很大问题，不愿意自己打mod的话，还不如等到完整版。一定要自己不嫌麻烦打mod，mod打上去也比较简单。mod可以相当大的增加游戏体验，减少时间浪费，加深游戏体验。期待完整版的改进吧。,建议,缺点或问题,
这游戏是真的棒，要有耐心才能感受到游戏的乐趣，陆陆续续玩了140多小时后也才摸到一点皮毛，剧情几乎都靠自己脑补，希望游戏内容能越更越丰富,建议,,
重新安装只有900多MB，直接打不开了，花钱买了个祖宗？,bug,,
画风很可爱，小动物都很可爱，载具仓鼠球的设计还挺喜欢的。先是免费版玩了一个多小时，觉得确实很有意思才入了付费版。一共6个小时，总的来说非常满意！来说说不足。游戏节奏太快，绝大多数情况下一把都能在十分钟之内结束（可能是我太菜了哈哈哈）毒圈的节奏应该再调整一下，实在是太快了…喜欢在毒圈边缘试探的玩家会感到非常急迫，毒追着你跑。目前只有一张地图，分为不同的区块，这点还是不错地图有趣，但是还是希望多出几个地图吧。比如糖果世界什么的…还有就是希望推出一下标记的功能，比如标记物资…朋友太瞎了哈哈哈哈（不挂加速器延迟200多，挂加速器40左右，记得选东京节点噢）,建议,优点或启发,
特别好玩，里面的人物样貌也好萌，操作手感很丝滑易于上手。希望添加多一些的模式，只有大逃杀太单调了,建议,优点或启发,
其实是不太推荐的，因为能看到这个评测的大多数都是中国玩家，但是这个游戏在国内并没有服务器，裸连延迟大约170到230左右，这其实也能忍，但是经常不能正常匹配游戏，有点蛋疼，希望游戏开发商尽快晚上服务器,建议,缺点或问题,
最近进去就黑屏啊。有谁知道怎么弄吗？,bug,,
吹爆，好玩。希望开发者能添加多模式。解锁太贵了，希望降低收集材料的难度；多增加不同的动物和服饰，收藏太有意思了；,建议,,
希望能出个大逃杀以外的新模式,建议,,
挺好玩的游戏，希望服务器能再改善一下。,建议,,
希望能出中文。不然这个剧情看的实在头疼。,建议,缺点或问题,
什么时候有联机合作模式？,建议,,
很真实，要是出来联机就更好了，毕竟前期很难度过，不过这个游戏已经做得很好了，就是把配置什么的，可以调低一点就好了，很喜欢卡住，希望采纳,建议,,
半年前买的时候剧情没配音的都有汉化，半年后，剧情基本有配音了，但是汉化字幕呢，被吃了？为什么海鹅鱼的bug就是不修，独眼巨人呢？海底列车鸡肋的一批，这列车出来我就感觉UWE不想做成多人游戏hhhhhh可是做成多人游戏会好很多的啊，好朋友们都有游戏，可是不可以联机，就比较难受。>-<,建议,缺点或问题,
快点更新啊，快出3和4啊，等不及了。还有什么能让我整天闯进森林潜入海底呢？开启我的小火车，挂上我的小海虾，从此启程。OK，讲点正经的，感觉2的剧情会比1好，至少1找的人全死了，2还有活人陪我讲话，还有人工智能陪我谈人生。唯一的问题还是穿模bug，1代我在独眼巨人号里按了两下跳跃键直接人飞天独眼也从家里飞到极光号边上去了，2代在冰岛上找东西按下跳跃键直接卡岛下面了。不过这么宏大的一个立体世界难免会遇到这种穿模bug是很正常的。另外呢，玩久了之后不能换电池要退出重进才行。但是我用MBP打游戏进一次游戏要一分半特别慢。总之还是特别期待正式版的发布，这作绝对比1耐玩，不说了我太喜欢小火车了。,建议,优点或启发,
不错，就是剧情还没结束，载具应该再加一个大潜艇，都很好,建议,,
虽然还不完美但很值得期待，希望不要因为更换剧情出现游戏体验的下降。,建议,,
深海迷航是我玩过的生存沙盒游戏里最吓人的，很有特色，现在就差联机了,建议,,
游戏很好玩 希望以后多更新点剧情,建议,,
特别好玩 希望可以出联机,建议,,
很好玩，就是BUG有点多，希望制作组能快点将其完善。,建议,缺点或问题,
游戏不错 作为体验阶段来说完成度还是不高  希望能加油改善。   和前作比起来除了地图不够大以外最让人痛心的就是没有玻璃通道了！强烈要求加入玻璃管道啊啊啊~~,建议,,
bug虽然多，但是期待新剧情,建议,缺点或问题,
太棒咯了   希望早点更新完  出正式作品 美中不足没有沿用一代的操作 有点不习惯 总体来说很好 特别是美轮美奂的图像处理 美术做的没话说 希望多加一些元素 多一些物品  让美好多停留一点时间。,建议,优点或启发,缺点或问题
时不时的穿模，就在昨天我开局初始的地方，往倒塌的山洞里面走，到了高级科技那，居然掉到海里去了火山岛附近贼卡进游戏加载时间过长要是能读取进度就好了,建议,缺点或问题,
bug，穿模多如牛毛，游戏玩到修通讯塔的地方就自动坏掉，通讯塔不停的坏，无法进一步触发剧情，半成品游戏完全不值得买，浪费时间浪费钱,bug,缺点或问题,
希望推出联机模式。,建议,,
s从深海迷航一就开始玩了   良心游戏 值得推荐   如果双人联机就好了  100m水下 太吓人,建议,,
能出个地图系统吗？就算出小区域地图也行，蓝水晶区域我是真的迷路，都转了好几天了都没出去而且动不动被暗影利维坦抓住一口闷了要不就给我的小动车头一个重击，扫描室能优化一下把已经探索的默认不标注吗？整的爷晕晕的,建议,缺点或问题,
深海迷航两部都很玩啊。太棒了，看到魔改海虾号被帅呆哦了，就是玩家不能改造，偶买噶。不知道能不能有下一部作品，添加战斗元素，猎杀大利维坦得到稀有材料？哈哈哈,建议,,
建议还是先入手第一部，在对比第一部的基础上剧情有了大幅的提高。内容更充实饱满，但针对载具 很不满意，深海列车的存在，缺少一定的自定义能力，直接直线前进，不适用，而且太浪费资源。游戏还在开发阶段，希望设计师能做出提高。bug水世界，游戏的bug实在太多，但是乐趣很多，,建议,缺点或问题,
比一代多了一些贴心的小设计，比如浮在水面什么的。前期一些科技解锁的也更快（我都不知道我做了8个电池有个屁用，做完出去就解锁了离子电池）BUG有一些，刚才闪退，我四个小时的基地白建了。空中的暴风雪天气真是烦，不过这更让人想待在水下。,建议,bug,缺点或问题
游戏是好游戏，可以优化一下性能吗,建议,,
为什么不能出一个联机系统呢？,建议,,
现在还在测试服，BUG有些多。除了这些我感觉游戏剧情的引导性不是特别强，有时候不知道下一步该去哪儿，只能看游戏攻略才能解决。希望继续完善吧，多来几个大潜艇，起码先来个巨人号吧= =,建议,缺点或问题,
自己玩挺好   但是希望能和朋友一起快乐的玩耍 因为他们有深海恐惧症~~~,建议,,
玩个半个小时就整个卡死是怎么回事,bug,,
游戏重做以后汉化之类的都完善了很多，不过也存在bug时不时卡一下，现在最主要一个问题是，我没办法建造建筑是怎么回事？？,bug,,
现在不建议买，希望赶紧做完，优化好,建议,,
剧情挺完善的，现版本BUG太多，中途一次在冰岛开着摩托下车直接弹飞了...甚至海虾号走着突然卡着不动只能回档。总之此版本还是很推荐玩的。游玩测试版的记住勤保存！...,bug,缺点或问题,
老子海虾号穿模掉到底下去了，救都不知道咋救，服了。。,bug,缺点或问题,
很喜欢，无论一还是二，但是还请把二的漏洞和剧情完善一下吧,建议,,
要是有多人模式就好了，游戏时间能成倍增加，一个人时间长了挺无聊的,建议,,
期待之后的剧情。,建议,,
更新完后我1066就只有40帧，移动起来画面还有明显撕裂感。,bug,,
瞎搞，第一次玩就获得了钢铁直男（完全是因为不知道除了对话框以外还可以点）。在此希望制作组能够给新手一个小小小小小小小小小小小小的提示不然真的觉得自己无比的蠢。然后经历了好多次分手，终于第一个故事完美结局了，而第二个故事死活分手不分不行我也不知道咋搞（还在玩）。还有游戏可以说很不错也很新颖，希望这个游戏可以把一个爱情故事做长一点吧，毕竟这类游戏可玩性并不算特别高，要是剧情还不够看，那就有点给这个游戏打折扣了。由于我也是第一次写游戏评语，也许不够完美，但想表达的都表达出来了，希望对游戏制作组和玩家们有用。,建议,,
太真实了 真实的虐心,bug,,
交互元素还是可以稍微给点提示的嘛（防剧透我到第二遍后面才注意到这里那里能点，第一遍一直都在看着挑个不那么直的选项，但最后还是全红（当然了）的时候就会有种“就那么两个选项不然你还要我怎么办嘛”的烦闷感而且现实情况下我总不至于朋友圈都不点开看嘞试了一下第二章也有点类似的感觉拉住鼠标来表现客制内心的欲望是一个很好的设计想法，每天结束后的小猪也可以非常直观的让我明白我想去买那架玩具琴，但是我要怎么才能在知道“我应该攒钱”之后很快，或者“在适当的时候”明白我需要一直拉住鼠标不动而不是直接在出现时点击第二个老板。第一章让我知道了在看上去相同的“一张画”中有大量的点击/拖动式交互元素，但在第二章这里在我发现拉住鼠标这个新方式之前只能不停地感受到我自己的“直”或者去试着点一下那个看起来就注孤生的选项。个人的感觉是交互元素比起选项框来说隐蔽性确实强了一点（或者说选项框的诱导性更高），当然，这和传统AVG大部分时候只有文字配CG的固定印象有很大关系，我很明白作者创新的想法，但是作为一款作品，只有展示给读者看的东西才会成为好的东西。,建议,,
五分钟解锁钢铁直男成就。。。看完攻略后完美通关，奇妙的知识增加了。,攻略,,
第一次了解到这个游戏是《游戏机实用与技术》中的赠刊里面的采访，当时在里面这个游戏拿到了很高的推荐于是我也开始关注着，直到今年的春节我才买下这款游戏实在有点不好意思哈哈哈哈哈。在买了之后因为找那个美食攻略我就放弃了——因为自己太菜了记不住藏帽子里面的哈哈哈，但今天小宇宙爆发一次就中了然后开始了。  爱情不是galgame，生活中我不止一次在想要是生活能够读档存档，能够像时空恋旅人里面的可以无限回到过去，去追求更好那就好了，但是这款游戏不止一次的告诉我生活不是gal，你看不见好感度，你也不能一直重复。第一个小故事里面很多事，你不能光靠语言，你得去做点事，你要去行动才能得到的，第一个小故事里面有个成就叫投其所好，其实人之间相互接触就像是这样，三观不合的人在一起都是折磨，而有共同喜好的人在一起才会绽放出彼此的光芒，每一个人都是这样，故事里面的男主很幸运地找到了属于自己的，而且每个小剧情的片段乍看没有联系，其实放在生活里面真的是能够引起共鸣。很多事你说再多还不如给她一个大大拥抱和亲吻哈哈。   第二个小故事是真的最感动的，当时听见小姑凉带着林立弹钢琴的那段背景音乐，眼泪花花地往外流，不知道为什么就是想哭，那段音乐让我回到了高考那个时候，而且瞬间就想起了高考恋爱一百天，就那种很诡异地直接把我往高中那个时候带，我很笨也没有节奏感，女主给我放了三遍音乐我才知道白光是窍门，但我就是止不住眼泪我弹完我就哭了，还好自己一个在卧室哈哈哈。而且第二个故事两个人喜欢吗我想是的，但为什么不找彼此我是放在我身上我是不可能不去找的，但林立着实是要做大事的人哈哈哈，最后我玩的结局第一次是摩天轮屁话不放结果直接没了。。。但第二次我玩出的应该是好结局吧，两个人在自己的领域不断发展并成功，也希望后面两个人能够在一起（虽然游戏里面没说）。第三个小故事哈哈哈哈真的挺有创意的，但对我也没有什么感触因为我还没结婚哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈。还有就是我也还没谈过恋爱，  但对自己来说感触挺深的也感觉到了作者想表达的爱与被爱之间的关系，也还是觉得挺有诚意的，最后还有希望所有玩家都能找到属于自己的美好人生和真正爱情！好好把握吧！：）希望发布dlc把那个背景音乐来个原声哈哈哈哈不错,建议,优点或启发,
快出续集！！秋梨膏！！,建议,,
催更，下一章什么时候出呀。。。,建议,,
按照真实想法选完一遍，获得钢铁直男成就。不服气我又再来了几次，每一步都力求完美。怎么样都挡不住你离开我的决心。 直到我发现nmd 可以点击屏幕，收集信息,攻略,,
出现对话框后可以等一会，场景有很多东西都是可以互动的,攻略,,
推荐两个人一起游玩，这样的话可以增进感情哦（虽然我是一个人玩的），从钢铁直男到正常男子到绝种好男，太不容易了。。。最喜欢第二个故事里面三种结局，最好的应该是很远，很近吧，各自实现了梦想，虽然不在一起，心是在一起的，很近，很远这个剧情现在看起来好像也不是那么美好，有的时候，是不是放手才是真正的拥有呢？强烈推荐！超级棒！就是短了点，可不可以出续集啊！,建议,优点或启发,
之前在B站上玩打泥泥 的的互动视频，（比奇堡连环杀人事件、灰太狼之死、野比大雄的心脏、汤姆死亡事件），所以对这种类型的游戏感兴趣，游戏的推理性和互动性都很强，内容和情节也挺好的，音乐好评，要特殊操作才能打出最终结局，是个好的游戏，希望之后的DLC中能进入：血腥、猎奇、恐怖等元素，肯定会更好玩。,建议,优点或启发,
真的很喜欢这款游戏，好想快点体验你们的下一款游戏或者dlc,建议,,
不要点对话 不要点对话！！,攻略,,
一周目的时候，我以为是个galgame，败给了游戏机制二周目的时候，我觉得总是重复一句话好烦，败给了耐心三周目第一个故事圆满了，自以为摸清了游戏的套路，自信满满结果第二个故事算是BE我太菜了,攻略,,
很棒很暖心的一款游戏，期待更多故事的加入呀,建议,优点或启发,
看了看游戏类型，我顺手打开一个攻略网站，只用了30分钟就体验了游戏的全部内容，点击退款，之后寻找下一位受害者（X）恭喜你获得成就：绝世渣男,攻略,,
希望快点升级完整版,建议,,
很好玩的，画面很好，音乐也不错（就是女主配音有点捧读的感觉），整体难度不高也不低，就是不知道是不是我电脑的原因总感觉不流畅，有时换弹后不能开枪，有时又会卡枪，然后闪避之后也是，有时候也要等一会才能开枪。,bug,优点或启发,缺点或问题
得知是一个人做出来的游戏玩完后惊呆了，真的特别棒，小姐姐很漂亮，希望后期能多些服装（有泳装是最赞的啦）。希望后期主菜单能旋转欣赏自己的小姐姐，要是能第一人称和第三人称互换就更更更棒了！总的来说很喜欢，抱有很大期待。只希望游戏最后的成品能给我们惊艳的感觉！这样就算延期做出来也丝毫不介意。,建议,优点或启发,
游戏真的很不错，非常推荐。优点都让别人说完了，岂可修！bug有两个：1.在吊车那一关，利用柱子的锁链跳到第三层那，牵引器的提示没有，虽然可以直接跳过去                    2.还是在吊车那一关，登上第三层，放下木桥，吊车没有下来，要死一次才会下来，（如何死亡呢？就从木桥上跳                       下去，走着走着人就没了，通关唯一死的一次就在这了）剧情方面：我没看懂开头，舒雅那一伙和卡特那一伙有什么矛盾，舒雅和卡特的目的是是什么，剧情能够完善一下就更好了操作方面：闪避可以单独拿出一个键来和方向键配合；有时候用完光剑和换弹后不能冲刺想说的就这么多，如果还有新的问题就再说吧,建议,bug,
按住奔跑键的时候希望连跑，不要断跑，瞬移希望连点两下移动键即可，毕竟不是每个玩家都是高手。,建议,,
游戏不错，在打一个鳄鱼头怪，鳄鱼头被浮空技能打在柱子卡着下不来,bug,,
不推荐，出了一个让我很抓狂的bug！有一个摸金校尉的成就。第二个收藏品不是在传送后走两步的阶梯那里吗。我的没有！！没有！！为什么没有，新开游戏也没有！一共七个收藏品，要一次性找完，这么没有是什么意思！？让我这种想刷成就的玩家很抓狂！,bug,,
这款游戏画质很真实，光影很到位。要是能出一个开放世界让玩家自己探索就更好了，这样不会受限于剧情，希望官方能采纳我的建议，谢谢。,建议,优点或启发,
游戏还是有BUG的，比如穿越后第一只狮子（新手教程）在教程按键提示开始前就打死的话后续闪避教程就会有BUG，直接白屏。转石头的解密解开后会有门没打开的现象。游戏整体画面很精致，开了RTX之后画质进一步提升。打枪手感建议再优化些第一个boss有点难，对新手可能不太友好，建议削弱一点总之游戏很棒，颠覆了我对国产游戏的三观，加油，等着无限,建议,,
牛逼的地方我就不说了，玩的人都知道，我来说说变扭的地方。首先，那个获得的升级的那个东西这个点数，我打完了，都没搞清楚怎么获得（不过，应该是击杀吧）还有他的获得是否与背景故事有关（给我的感觉就是，只是为了升级，甚至有点可有可无，压根就与自己玩的这个游戏的背景故事没什么关系）。而且可升级的内容太少，（明明可以加上枪的改装，动作的升级，道具的获得与升级，近战的处理，技能的释放加快，加强。体力的升级与强化，夺枪系统，近战斩杀。斩杀特写）然后就是近战攻击，没有很及时的反馈。通常都是我鼠标只要还按着，然后按V总是要等子弹打完，而不是及时反映。（一般单机冲锋射击的话，都会往前冲着打，近处在直接按近距离攻击，你这使得我操作不流畅啊。）（还有，子弹太多了，弄得我一点都不发愁自己缺不缺子弹。哪怕不用技能。子弹都够打死俩boss了）。再然后就是：显示关卡显示，（如果都是如此就当我没说。）第一章打完没注意，进入第二章开始（悬挂尸体那儿）就开始显示谁设计了这个关卡。显示一个导演还能理解，你把配音，音乐，关卡设计，地图设计什么的全给放出来。很跳戏啊（虽然，之后就结束了）（当然我几乎不愿意玩测试版，所以，说不定大家测试版里都是这样。那就当我没说了。）还有，闪避系统，为啥不能向前闪？而且，有时候闪避远，有时候闪避近。有点感觉不自然。怪物墙壁建模方面，我E后，用中键往地上插的那个技能，怪物会被击飞，击飞怪兽，（在鼎的那一个地图）怪兽被击飞后有半个身子卡到墙里面了。最后就是地图有几个地方，跳不过去落下去就会死还能理解（不过，总有点影响游戏体验）。但是，有个地方（旁边是河，要按Q勾连那个物体才能跳的过去的那个地方），掉下去一下还死不了也没受伤。然后旁边有个河，在往河里走就突然死了。感觉有点尴尬。你要么跳下去就死了，结果下去了没死，然后旁边明明就在旁边的河，然后到河里就死了？然后，跳下去了，还上不来，只能到旁边的河里面死一次重新加载回来再跳。而且就是跳的时候，有时候第一次跳，不知道远近，长按了空格键后，到半空中杠杆前了才显示按Q，刚准备按Q，结果已经到杠杆的下面，就按不了了（就摔死了）建议这段图加点距离，和Q的按键判定稍微长一点，大家可以一次性跳过去。不然，这种死法，给我的感觉是游戏体验不好（我被妖怪杀死了一到两次，结果跳这个地图空格接Q却死了有好大几次。很烦。,bug,缺点或问题,
bug一下子碰见俩，一个是何尊那个关卡，用原力波把士兵卡出地图外，哪怕用光子刃隔着模型杀死战斗都不结束的，根本跳不上二楼。还有拿到何尊之后，掉进洞穴，t m 的身体能动视角变第三视角固定住了，还是躺着侧卧的视角？！子弹是从角色那里发出来的，光子刃就绑定视角了。,bug,,
第一章完结，总结一下自我体验以及建议一：怪物问题，有很多人说要弄一个怪物显示，其实我觉得没太大必要，或者可以把怪物的攻击方式或前奏弄得明显一点，其次要是加上一个小地图插件（可以是小地图插件的装备）显示怪物的位置，另外BOSS的攻击特效应该弄得明显一点，不然乱起来完全没办法看的清楚。二：配音跟模型，说实话这种类型的游戏以及剧情中女主应该是一位相貌比较有自我独特个性的女生，哪怕最求美也不能用古风的脸，这简直就是一个败笔。然后服装盔甲方面，要不就别露，要露就露的贴身有特色。另外配音方面说实话不关乎什么好与坏，而是感情上面的灌输需要多关注，因为剧情的核心部分就是配音，配音不弄好一点的话游戏体验下降的绝对不止一两点。三：操作与体验，一个操作性游戏真的不需要太多的地形陷阱，摔下去就死了然后就读档，卡那一阵子真的让人很不爽。另外牵引绳可以改成传送（闪光传送）个人觉得这样会很不错。另外还有一个小建议，游戏的操作模式类型可以加一个蓄力条，然后蓄力一个大招，可以是空间暂停然后传送砍怪。可以是回旋跳跃疯狂乱砍。（当然，这个建议只是一个玩家的想象力而已）最后，能在steam看到一个不错的高质量国产游戏真的让我很欣慰，非常期待正式版，加油，我支持你们！！！！,建议,,
真心一般，不差也不好。先说好的：画面，战斗机制都很好，也很新颖。界面UI也很有科技感，不错。再说不好的：体验一般，死了18次也存在我菜的原因但是玩了这么多FPS类的，第一次遇到这种敌人直接胡你脸上，只能被迫拿刀砍的游戏，还有就是地图空间等本不够，怪有太多。键位反馈也有时会出错，牵引器总是白给。关卡的相关指引和提示做的也一般。真心希望在完整版能有所改进，支持国产的崛起。,建议,优点或启发,缺点或问题
寄给作者和玩家朋友的一封信致亲爱的作者阁下：       一个时代的沉沦是为了下一个时代的崛起而养精蓄锐，正如冬天的沉寂是为了春天的万物复苏而厚积薄发一样。黑暗起源于光明，同样的，光明也起源于黑暗。在国产游戏厂家不断地向现实低头的而去做能赚钱的垃圾游戏的时候，作者，像传奇一样举起了国产游戏正在倒下的旗帜，向这黑暗的时代呐喊到：不，国产游戏并没有倒下。它只是在沉睡，但当它睡醒时。地球游戏界的东方将响起雄狮的怒吼，腾飞的龙吟，嘹亮的集结号！     作者一个人白手起家做出这样的游戏很不容易!正如游戏的名字【光明记忆】，我想作者是想给我们和国产游戏界带来国产游戏崛起的光明。作者君，干巴爹！奥利给！千万不要太监啊！不要让这星星之火还没有燎原的时候就熄灭了，不要让这光明还没有照亮大地的时候就落下了。     关于游戏方面，首先画质可以在优化一下，角色方面的脸还是没处理好，尤其是卡特的脸需要多多优化，其实我希望在角色的模型方面更像真人，例如使命召唤系列，特别是脸部优化，尤其是主要角色的脸膜最好连毛孔都做出来。第二，在打击感和伤害方面，做的已经很好了，但是击飞和击倒动作，地方AI的反应还是太僵硬了，武器伤害没做好，这是事实，喷子还没有步枪伤害高，而且还没有手枪方便。第三，剧情方面最好要多研究一下，要有一个宏大的世界观，这样以后出DLC和续作的时候在剧情方面就不会有矛盾和尴尬的地方。之前说的都是不好的方面，现在来讲一下好的方面。在目前的抢先版中，主角的技能很有感，打起来很舒服，也很多样化。但是希望在正式版中出现更多技能，最好能搭配和更换使用。画质方面，抢先版的画质并不代表最终版，所以我还有更高的期望。可是抢先版就已经让我很惊讶了，这画质丝毫不弱于【泰坦】【爹3】和使命召唤13 14。配乐也很好，我很好奇是不是原创音乐。     总的来说，这是一个很好的游戏，抢先版只卖29元很良心了{其实我觉的可以卖到1OO以上，因为还带有完整版免费更新，]，大家争取踊跃支持把，顺便多带人来支持一下。     PS:希望作者能回复，而且可以亲自和作者交流关于游戏更新制作方面的问题。[我其实一直在YY世界观，而且连续构思了好多设定，以及续作设想。本人是历史爱好者。通读剑桥中国史，中国通史，欧洲中世纪史，德国战史，世界通史，欧洲近代史。                                                                                                                                                   -------------玩家｛高一狗一枚｝,建议,优点或启发,缺点或问题
第一原因本身我就喜欢枪战游戏，玩过很多这类游戏的人来说，此游戏很新颖近战浮空斩，远攻机枪扫射让我不能自拔，很喜欢这款游戏！缺点就是剧情不丰富，没有多种类剧情同时角色为第一人称闪躲时旁边不管只要有任何东西就无法移动，且如果有长剧情那么是否开启一些小地图是不是更好点？最后如果有合作模式就更好了！期待后期剧情更加精彩！不是专业评测不喜勿喷，要喷请轻喷！,建议,缺点或问题,
操作上还是有很多问题的，1.应该将E修改成近战，E修改成剑的技能攻击（这个E就是咖喱的技能4??，而且第一个boss不吃子弹所以换成近战更好，而且这样改，后面的boss可以改各种不吃子弹伤害或者减弱子弹伤害或会反伤或磁场原因子弹飞不远无伤害，这时候咖喱的e变成了近战可以频繁的点点点）2.加速跑如果转头按了后退键就必须重新按shift前进才能加速跑（建议改正）而且不能倒退加速，这个在第一人称就很尴尬了（起码有个第三人称也可以啊），打boss都不敢回头，都先跑一段时间才敢回头打。3.开镜真的尴尬，不支持倒退加速，开镜等于在找死（还不如改成持械防御??）。人物应该增加捏脸系统，又不是很费事，正式版希望大改，能支持联机模式（游戏只有联机才能活的更久，联机模式增加多人选择或武器选择）都把咖喱E抄了为何不把弓妹抄了??能量弓??。正式版拭目以待希望别让我们失望,建议,缺点或问题,
这款国产科幻射击游戏我个人觉得十分的好玩，一般国产科幻游戏是很少的，基本没有，大多数都是海外的，所以我觉得这款游戏很棒，不过希望在正式版能增加机械类的BOSS，并且增加一些枪，还能换配件什么的这样就更好了，顺便能用刀，体验版的刀只是光刃，不能近程攻击，如果能用刀近战，就能感受到非常强的打击感，谢谢飞燕群岛,建议,优点或启发,缺点或问题
第一章一周目通关用了四十分钟左右，总的来说还可以，很刺激。boss战很有压迫感。画面不错  不过没明白讲了啥  就是突突突，没子弹了换喷子突突突，希望完整版能把故事讲一下， 总的来说还可以 值得期待    小姐姐很漂亮，希望作者多出点皮肤 或者衣服什么的 泳装什么的最好了  还有就是能换成第三人称就好了  这样就能欣赏小姐姐了,建议,优点或启发,缺点或问题
第一章体验很好。我打出了bug，圣殿里的狼人怪物被我打进墙里去了，光刀贴墙可以砍怪，拖cd杀的。还有莫名的空气墙，明明刚刚跳上去解密，出怪就空气墙不让玩家跳上去了，怪物不会攀爬是么？如果能让玩家跳来跳去环绕式走位杀敌就更有意思了,bug,缺点或问题,
总的来说这是一款很好的游戏，不过里面的人物建模有点小不足，希望可以有一些改良再多点丰富的表情和神态，还有就是我看女主的脸有点怪怪，有点不自然，剧情很好（但有些地方台词不是很好），打击感很棒，期待正版。,建议,优点或启发,缺点或问题
体验了一把这款游戏还是很不错的，支持工作室，加油！期待完整版，说说我一些玩后感 ，优化啊什么的其实还是有点差距的，我下意识 就把这款游戏跟孤岛危机比了 ，哈哈，可玩性上还是很不错的，枪械和光剑的设计还是很 新颖的，有自己的东西，后期应该会加入一些枪械 改装什么的把，然后就是遇到的一些BUG，死亡后重新载入画面的时候，枪械上的光圈会有上下晃动，然后打最后 BOSS的时候我发现死亡后 枪械弹药不是刷新的，导致我打到最后用一把小手枪打死了最终BOSS。总体来看还是一款不错的独立游戏，很棒，希望女主角做一下优化，胸有点下垂啊，感觉 比例不是很对，做不美型以后怎么 出DLC卖皮肤呢 ？,建议,优点或启发,缺点或问题
科技树太简易，希望以后能升级或者不同方向，有点单调,建议,缺点或问题,
开始游戏给我的第一感觉还是挺好的下面是我游玩时感觉一些不好的地方：勾绳的使用与落下感觉很差，需要加强。建模我觉得还能在加强一些，现在的建模看着还是不那么的好。画面的细节部分也需要加强。不过我对这款游戏还是蛮期待的，期待完整版给我带来的惊喜。加油！,建议,缺点或问题,
主角不够涩情，希望能有向前突进，向后和左右闪不是猛男的选择,建议,,
希望正式版一出，第一点技能模板解锁更多！动作类型肯定技能炫！，第二点希望出联机这样在出个装备模板，第三点地图可以更加大好探索，第四点 一般枪之类一般刀之类，人物模板拿着什么样品的武器这些，，，反正抢先版绝对比的其大型三A了，个人觉得！好评没话说！！！！,建议,,
好玩！闲来无事，想找个游戏玩玩。会增加联机剧情么，只有主角一个妹子，多增加几个妹子吧。npc也成啊,建议,,
不仅刺激而且还社保，希望到时候多出点皮肤.,建议,,
