comment,label_1,label_2,label_3
我太爱   东西,无帮助,,
快出 续集 秋 梨膏,建议,,
简短 游戏 里 爱情 美好 样子 稚嫩,优点或启发,,
好评 简短 确实 真的 细腻 互动 方式 创意 细节 单身 不小 震撼 启发 价格 不错 拣 爱 值得 放在 库里 反复 品味 感谢 相遇 全 成就 通关 追加 评论 用心 收获 拣 爱 值得,优点或启发,,
小游戏 第一节 玩 次 完美 结局 … … 选项 欺骗 啊啊啊 生活 中 大胆 做 真实 选项 迷惑,优点或启发,,
一款 制作 精美 独立 游戏 可爱 画风 相符 音乐 音乐 舒缓 游戏 节奏 寓教于乐 本直 男 很大 思考 空间 细节 满满 越 投入 越有 惊喜 更 我能 感受 作者 游戏 热情 希望 玩到 更 优秀 作品 感觉 美中不足 选 餐厅 小游戏 突兀 打乱 游戏 节奏,优点或启发,缺点或问题,
游戏 商店 页面 推荐 点 封面 好评 希望 10 块钱 贵 玩 真的 音乐 画风 赞 第一章 图册 玩完 话 恋爱 中 真的 两人 直 男 想 恋爱 哈哈哈 真的 推,优点或启发,,
通关 竟 触动 回想 此生 终日 游戏 为伴 泛舟 遨游 或举 樽 相属 品过 爱情 之苦终 不解 风情万种,优点或启发,,
温馨 游戏 游戏 感动 男女 主角 情感 一周 目没太 搞懂 谜题 钢铁 直 男 ww 发现 场景 拖动 真的 惊喜 作者 真的 细心 呜呜,优点或启发,,
谢谢 开发者 可惜 游戏 重 现实 没 办法 重来,优点或启发,,
花过 最值 十块钱,无帮助,,
很近 远,无帮助,,
早点 玩 游戏 也许 犯错 教 男生 爱 游戏 从没 发现自己 玩得 眼泪 对不起,优点或启发,,
母胎 solo 花钱 找虐,无帮助,,
两年 玩 游戏 说 感受 魅力 真实 融入 一共 一个半 时 长时间 内含 剧透 选择 查看   第一章 思维 中 两三个 选项 真心 分担 着想 更好 分手 做 错 失败 第二章 我会 得心应手 结局 不遂 愿 分开 错误 选择 第三章 信任 选择,优点或启发,攻略,
游戏 里 重 生活 SL,优点或启发,,
游戏 中 给出 选项 不像 平时 选择 ？ 聪明 愚蠢 盲目 自信 牺牲 感动 自我 感动 帅气 审美 低下 懂 欣赏 盲目 自恋 交往 中 思考 想法 思维 中 只不过 靠着 妄想 想 想要 交往 贪 独一无二 身上 经验 判断 眼前 独一无二 永远 想 不清 眼前 想 好好 地去 眼前 朝夕相处 父母 人能 自信 说出 ？,优点或启发,,
游戏 第一个 充满 细节 故事 符合 工作 恋爱 感觉 第二个 莽撞 故事 上学 期间 恋爱 第三个 没 结婚 体会 不到 游戏 感触 爱情 中 一种 选择 游戏 里 对话框 浮现 简单 符合 直觉 思考 回路 世界 总有 更好 更 合适 办法 游戏 游戏 游戏 中 现实 中 真心 相爱 决绝 永远 冷漠 放弃 永远 努力 地去 寻找 方法 生活 这匹大 怪兽 总归 打倒 这是 更 爱 一点 克服 基因 内刻 天性 停留 直觉 思考 回路 陪伴 选择 解释 据理力争 逃避 战争 二选 信心 信心 战胜 本能 爱 更 多一点 不愿 放下 躯壳 走 那条 更 艰辛 路 缺乏 想象力 深 缘分 慢慢 挥霍 仿佛 用尽 学到 血淋淋 教训 只能 一段 关系 中 成长 回头 仿佛 99% 时刻 做 错误 偷懒 学会 慢慢 掩盖 本能 太难 做 不到 成长 意义 ？,优点或启发,,
学到 女朋友 对线,无帮助,,
怎么回事 第个 做 五次 结尾 分手 处于 体验 两种 结局 说 第二个 难受,缺点或问题,,
玩 两个 故事 感觉 游戏 感人 令人深思 推荐,优点或启发,,
一路 选 选择 结局 真的 好难 恋爱 伴侣 区别,优点或启发,,
爱情   笔芯  ,无帮助,,
强推 玩 游戏 导致 初见 杀 荣获 钢铁 直 男 认证 hhhh 分手 四次 够 女生 忍不住 吐槽 女主好 麻烦 喜欢 第二个 故事 挽留 线 男主刚 说 太 浪漫 太 戳     国外 月亮 圆 迷惑 惹   明明 恋爱 游戏 意外 扎心 出 DLC 买 爆 明示 gkd,优点或启发,,
刚 玩 男生 视角 难受 第三方 角度 异地 说 故事 只不过 可惜 异地 结束 生活 适合 十年 初恋 九年 异地 一年 不到 消耗 殆尽 一度 感情 终究 成长 垫脚石 真心 祝愿 找到 合适 爱人 miss   zhao,优点或启发,,
第二章 内容 打动,无帮助,,
达成 钢铁 直 男 结局 七次 终于 男子 成就 狂点 两 小时 鼠标 依然 没 找到 连心心 魔法 笔 不配 第二章 不管怎么 选 结局 BE 异地 恋 死 故事 现实 甜美,缺点或问题,,
真的 感人 第一章 细节 真的 感人 沉浸 回味 中想 推荐 这款 心思 游戏 发现 游戏 时间 111 分钟 呜呜 呜呜 大半夜 好好 睡觉 呜呜 呜呜 呜呜,优点或启发,,
很暖心 纠心 第二章 更好 结局 完美,优点或启发,,
念念不忘 必有 回响 ？                   屁               白日梦,无帮助,,
花钱买 狗 粮 吃 开心 游戏 让我学 谢谢,无帮助,,
好评 好评,无帮助,,
游戏 短 令人 感伤,优点或启发,,
爷 吐 爷 章节 动画片 结局 真 钢铁 直 男,缺点或问题,,
好玩 维维 干嘛 ？ 三 ？,无帮助,,
直 男 检测 游戏,无帮助,,
恋爱 便 挽回 没错,优点或启发,,
第一个 成就 钢铁 直 男 心态 崩 w 带来 小小 感动 作品,优点或启发,,
强烈推荐 游戏 查 攻略 强烈推荐 游戏 查 攻略 强烈推荐 游戏 查 攻略 全 成就 查 攻略 游戏 体验 极佳 真的 用心 小游戏   隐藏 地方 真的 玩 长时间 发现 很暖心   感人   真心 希望 多出 几个 剧情   bgm   本来 没 买 bgm   玩完 发现 bgm 真的 良心   废话 不多 说   快 买 快 买   买,优点或启发,,
游戏 值得 细品,无帮助,,
？ 画面 选,无帮助,,
刚 黑盒 评论 一句 话   希望 憨憨的 爷们 恋爱 先 玩玩 游戏 人生 游戏 玩 一辈子 游戏               我刚 想 笑 那条 评论 里 爷 emoji 想想 点 兴趣 第一个 晚上 刚 打开 游戏 确实 五分钟 钢铁 直 男 成就 致命 意识 样子 接连 两次 钢铁 直 男 回头 那条 评论 一点点 想法 玩 半个 小时 解锁 男子 奥 玩 两遍 意识 信 里 那段 话 里 红绿 太 迟钝 玩 半小时 有个 地方 整不 明白 完美 通关   评论 区里 有个 说 滚轮 简介 有个 带有 滚轮 鼠标 才整 明白 综上 一个多 小时 才整 明白 第一个 故事 再也 整 明白 分手 粗粗 体验 第三个 故事 下线 睡觉               第二个 晚上 下定决心 游戏 玩通 第一个 故事 基础 一步 想 稍微 卡 一会 第二个 故事 成就 解锁 笑 笑 哭 jpg   秉承 观点 祝福 身边 一对 异地 恋 修成 正果 异地 恋   故事 结局 BE 不争气 哭 第三个 故事 原谅 玩 久 没能 玩出 谢谢 游玩 成就 去查 攻略 故事 结局 最低 落     看着 界面 里弹 出 两个 Text 填写 男生 名字 女生 名字 一时间 恍惚 确实 黑盒 里 评论 真实 早点 玩 游戏 早些时候 玩到 感触 更 当成 游戏 游戏 细节 戳 深层次 交流 只会 做 初级 聆听 恋爱 这方面 完完全全 没 长大 孩子 包括 拌嘴 在内 游戏 细节 像是 生活 具象化 现实生活 里 故事 第二个 故事 眼泪 更 感性 表现 带入 故事   共情     犹豫 很久很久 人名 填写 地方 填写 感性 或者说 心 念 填上 前女友 名字 放下 至少 想   弹出来 两行 文字 成 压垮 泪腺 稻草 想 今晚 早睡               感谢 无意间 那条 评论 感谢 游戏 制作者 做出 精致 富有 细节 引发 共鸣 游戏 希望 经历 完 游戏 有太多 感触 希望 经历 一段 感情 人来 试试 游戏 刚 详细 引导 评论 所说 成长 或者说 游戏 乐趣               借刚 那句 评论 珍惜 现实 里 人生 游戏 玩 一辈子 游戏 第一次 做出 测评 希望 太大,优点或启发,,
人生 游戏 从头开始 可惜,优点或启发,,
两个 小时 不到 三个 故事 游玩 完毕 讲道理 感触 深 故事 寻常 简单 第一章 教学 式 恋爱 技巧 简要 相识 相处 伴侣 时 错误 为时已晚 第二章 故事 回 想起 冬马 TE 剧情 结局 两个 梦想 分开 遗憾 平凡 感动 第三章 简单 狗 骗 杀 强推 ! ! !,优点或启发,,
哭,无帮助,,
催 更 一章 出,建议,,
学到 恋爱 中 太 东西 恋爱 肯定 不像 游戏 简单 游戏 肯定 钢铁 直男们 蛮 侦探 故事 完美 结局 写 喜欢 名字 美好 祝愿 白,优点或启发,,
千言万语 无法形容 心中 体会 玩 哭,无帮助,,
真的 爱 游戏 值得 入手                                                                   bo 良 ki 影,无帮助,,
游戏 没 说 喜欢,无帮助,,
虾仁 猪心,无帮助,,
说 爱 爱 音乐 剧情 玩 挺舒服 没想 钢铁 直 男 发现 地方 跟着 选项 走 设定 挺棒,优点或启发,,
我用 方法 追女孩 成就 钢铁 直 男 QAQ 好久 朋友圈   QAQ 剧情 短 这钱 出 夸爆 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持 求 作者 留个 资助 通道 购买 游戏 全 DLC 外 想 支持,优点或启发,,
玩 玩 哭 不知 想 至尊宝,无帮助,,
真的   太 喜欢,无帮助,,
相识 相知 碰上 趣味 相投 爱好 游戏 真的 美好,优点或启发,,
仅仅 第一个 章节   忍不住 想 写 一篇 评论 感动 说实话 好像 明白 离开         第一次   喜好 迁就 一条 动态 点 带 想 电影 吃 麻辣火锅 打扫 房间 一辈子 我错         第二次   难过   尝试 讲道理 美食 收集 只能 勉强 接受 钢铁 直 男 说 希望 幸福 .....         第三次   谈论着 喜欢 东西 仿佛 说不完 弥补 带 吃 喜欢 火锅 收藏 店铺   不想 留下 遗憾 那晚 月色   悄悄的 拉 手   感情 相互 经营 祝 三年         第四次   做 两人 游戏 想要 迁就 说 不好   懂事   讲 道理   希望 工作 中 平常心 那场 期待已久 电影 吃 辣     吃火锅 样子 真的 可爱 吃 辣锅   留着 另一边 孤儿 每次 吵架 希望 凶   舍不得 打扫 屋子   猫养   冬天   想 牵着 手   真的 很冰 春天 希望 照顾               想 打扰 一周 目   两周 目 ..... 完美 结局 好像 一周 目   愿 余生   生气 给予 拥抱 迷茫 置之不理 想 远方       喜欢 那本 话剧 明明 马路 说                     温暖 手套                                                                                                                                           冰凉 啤酒                                                                                                                                           带 阳光 气息 衬衫                                                                                                                                           想念,优点或启发,,
真实 想法 选完 一遍 钢铁 直 男 成就 不服气 几次 一步 力求 完美 挡不住 离开 决心   发现 nmd   点击 屏幕 收集 信息,攻略,,
流程 短 教育 意义 很大   不错 游戏,优点或启发,,
恭喜 开发人员 终于 游戏 刚买时 第一个 故事 三个 简单 故事 确确实实 触动 心 总在 想 美好 东西 永远 与我无关,优点或启发,,
流程 短 温馨 游戏 单身 狗 恋爱 中 情侣 值得 一玩 短短的 游戏 满满的 温柔 真的 体会 恋爱 美好 遗憾 检查 情商 反正 第一个 结局 钢铁 直 男 hhh 希望,优点或启发,,
简约 可爱 画面 温柔 音乐 真实 动人 剧情 喜欢 款 小品 游戏,优点或启发,,
游戏     深 有所思   真的 不错   购买 dlc   希望 回复,缺点或问题,,
喜欢,无帮助,,
游戏 全程 贯穿 理念 在表面上 体现 东西 玩 第一关 分钟 解锁 钢铁 直 男 成就 慢慢 发掘 感觉 制作 别有用心 打破 思维 框架 恋爱 仅仅 表面 爱情 长久 说完 发 女朋友,优点或启发,,
好玩 做出 好滴 游戏 太好了 懂,无帮助,,
对话框 一会 场景 东西 互动,攻略,,
会儿 评论 就入 这款 游戏 想着 怎么着 钢铁 直 男 挺 有意思 入手 游戏 每次 选择 这太直 男 选项 求求 绞尽脑汁 只能 钢铁 直 男 两次 小心 点 屏幕 诶 互动 终于 游戏 时 善用 鼠标 道理 地方 发现 细节 太棒了 绝世 男 第一章 剧情 带来 多大 惊喜 游戏 驱使 第二章 距离 细节 第一章 精致 没什么 深究 说 这章 出彩 剧情 不算 bad   ending 难以 言喻 遗憾 放手 飞向 梦想 挽留 放弃 前行 带给 共鸣 距离 带给 美 曲折 过程 失落 孤独 玩 面临 放手 挽留 难以 选择 答案 每次 大话西游 结局 改变 希望 时间 暂停 停留 美好 时刻 第二章 结束 我关 游戏 打开 第三章 侦探 有意思 第二章 行尸走肉 完 游戏 流程 学到 浪漫 送礼 手段 有用 男朋友 女朋友 没玩过 推荐 款 游戏   希望 喜欢 走,优点或启发,,
有过 真实,无帮助,,
故事 不错,优点或启发,,
温馨 游戏   可惜 经历   感受 美好,优点或启发,,
解锁 钢铁 直 男,无帮助,,
两个 小时 成就 结局 解了 占用 网课 时间 2333 游戏 真的 细节 超级 慢慢 玩,优点或启发,,
不配 恋爱,无帮助,,
甜到 恰到好处,无帮助,,
这是 一款 用心 体验 游戏 感谢 作者 懂,优点或启发,,
第二章 距离 挣扎 好久 无力 挽回 故事 代入 感,优点或启发,,
感谢 游戏 告诉 爱情 样子 第一章 第一周 目 全 踩 坑里 钢铁 直 男 想 作者 设计 错误 选择 用心 错误 选择 心中 无意识 选择 同意 爱情 学习 人教过 伴侣 相处 只会 做出 本能 HE 路线 思考 结论   作者 想 提醒 思考 共情 意义 钢铁 直 男 本质 缺 一根 筋 第二章 想到 朋友 之上 恋人 未满 异地 日历 钟 变化 新闻 眼泪 一下子 前往 何方 游戏 坚定 往前走 信心 未来 勇气 角度 第一章 玩得 累   摸索 试错 打出 TE 侧面 女人 心 海底 针 x 猜 心思 累   有时候 坦诚 一点 好了吧 想要 方式 陪伴 是因为 最终 困惑 教会 钢铁 直 男 关心 第一章 女主 形象 略有 单薄 总体 10   值得 体验   特别 钢铁 直男们,优点或启发,,
玩 完事,无帮助,,
谢谢 遇见,无帮助,,
款 游戏 模仿 Florence 关键 推动 故事 叙事 限于 PC 平台 妥协 作者 理念 Florence 吸收 PC 平台 游戏 交互 好像 端的 细腻 粗糙 点击 式 交互 细腻 爱情故事 调性 搭 文字 点击 物品 交互 推动 叙事 显得 凌乱 更 一款 解密 游戏 深度 叙事 文字 作品 作者 工作 出色,优点或启发,缺点或问题,
温馨 感动 爱情 一朵 褪色 花 款 游戏 稍稍 揭开 爱情 懵懂 更好 地去 体验 滋味 希望 幸福 游戏 很棒,优点或启发,,
推荐 两个 游玩 这样的话 增进感情 玩 钢铁 直男到 男子 绝种 男 太不容易 喜欢 第二个 故事 三种 结局 远 很近 梦想 心是 很近 远 剧情 好像 美好 放手 拥有 ？ 强烈推荐 超级 棒 短 点 可不可以 出 续集,建议,优点或启发,
献出 一点 爱   世界 美好 人间,无帮助,,
感觉 像是 真的 谈 一次次 恋爱 XD 感触 颇深,优点或启发,,
游戏 真实 感动 细做 蛮 喜欢,优点或启发,,
画风 可爱 剧情 感动,优点或启发,,
呦 东西 1.3 小时 玩完 玩 快 说实话 短 故事 挺 感人 真的 泪目 选择 回来 自私 回来 憨 憨 功成名就 作者 新海 诚有 恶趣味 ？ 故事 我卡 半天 找 不到 一步 开关机 键 说真的 奔溃 真不知道 玩意 总体 好评 讲道理 真 学到 东西 感动 思考 短 一批 结束 时间 算 没 白花 后续 内容 开发 多来点 干货 不介意 掏钱 买 后续 内容,优点或启发,,
第一章 玩 钢铁 直 男 发现自己 细心 拣 爱 游戏 更 无数 恋爱 缩影,优点或启发,,
全 成就 达成 依旧 忘不了 第一次 玩 解锁 钢铁 直 男 尴尬 发现 游戏 细节 玩 玩 停顿下来 发生 身上 事情 浮现 脑海 里 第二个 故事 里 男女 主在 遥远 两个 地方 通着 电话 戳 内心深处 用心 游戏 音乐 情节 很棒 带入 故事 里,优点或启发,,
刚玩 这是 憨批 野鸡 游戏 全 成就 通关 哭 憨 批 野鸡,无帮助,,
十分钟 不到 解锁 钢铁 直 男 成就 游戏 贴近 生活 第一个 故事 追 女孩子 投其所好 更 多一点 套路 第二个 游戏 真实 分开 永远 见面 请 珍惜 身边 说不定 一辈子 珍惜 结局 思考 哪种 选择 正确 第三个 游戏 多一点 信任 多一份 惊喜 ╰ ° ▽ ° ╯,优点或启发,,
流程 短 感到 开发者 用心 推荐 从头到尾 仔细 玩 一遍 三个 故事 地方 感到 共鸣 强烈推荐,优点或启发,,
非常感谢 游戏 制作者 制作 出 棒 一款 游戏 选择 影响 结局 剧情 解锁 结局 音乐 画面 设计 挺 清新 怀念 恋爱 时期 那段 美好 10 块钱 价格 吃惊 真的 血 赚 好不好 最佳 结局 设计 巧妙 打算 周年 纪念日 女朋友 试一下 游戏 hhh 感谢 祝福 走 小提示 交互 游戏 做 选择 时要 慎重 仔细 系统 需求,优点或启发,攻略,
游戏 分钟 bd 钢铁 直 男 成就 骂,无帮助,,
玩 感觉,无帮助,,
不多 说     第二章 爷 玩 哭,无帮助,,
林立 韩婷 故事 感动 哭 结局 名字 选 韩婷 事 经历 相遇 成长 回忆 虽好 总要 向前 谢谢 款 游戏 感慨 良多 感谢 pmy ~,优点或启发,,
游戏 无敌 故事 特别 喜欢 第三个 男人 感动 一塌糊涂 游戏 更新 dlc 钱 shut           money,优点或启发,,
第二个 章 喜欢 距离 美 挂 电话 按键 舍得 尝试 分手 键 键 真难 游戏 模拟出 内心 挣扎 距离 差距 分开 HE 第三章 构思 巧妙,优点或启发,,
有意思 一款 小游戏 可惜 生活 游戏 存档 把握 一点 错过,优点或启发,,
B 站上 玩 泥 泥   互动 视频 比奇 堡 连环 杀人 事件 灰太狼 死 野比大雄 心脏 汤姆 死亡 事件 类型 游戏 感兴趣 游戏 推理性 互动性 强 内容 情节 挺 音乐 好评 操作 打出 最终 结局 游戏 希望 DLC 中能 血腥 猎奇 恐怖 元素 肯定 更 好玩,建议,优点或启发,
真的 震撼 一款 游戏 细节 扣人心弦 本来 全程 感触 泪 目的 程度 命名 一下子 忍不住 死肥宅 一只 哭 梨花带雨 有没有,优点或启发,,
本来 想白 嫖 故事 教 撩妹 交学费,无帮助,,
生活 游戏 重  ,优点或启发,,
一个半 小时 全 成就 一关 特别 好玩 温馨 提示 有时候 不去 文字 回复 框 鼠标 操作,优点或启发,攻略,
太棒,无帮助,,
玩 游戏 这款 游戏 懂得 爱情,优点或启发,,
用心 体会 欧克,无帮助,,
真的 催泪,无帮助,,
刚玩 分钟 钢铁 直 男 第二局 朋友圈 场景 交互 玩惯 日式 galgame 眼里 只知 选项 真 没见 场面 意想不到 另一面 放 恋爱 游戏 里 有意思,优点或启发,,
好好 好好 好好 好好,无帮助,,
一点一点 摸索 瞎 按全 成就 毕业 说 感觉 值 女性 玩家 第三个 故事 是从 女生 角度 叙述 前 两个 故事 里 细节 确实 两个 之间 终于 母胎 solo 原因 建议 男同胞 试一下 哈哈哈 第二个 感觉 感动 第三个 亮灯 不争气 哭 真的 现实 中有 美好 爱情 完美 写 名字 男主 地方 写 空格 慢慢 一杯 奶茶 不到 钱 很值 不用 犹豫 买,优点或启发,,
直 男 恋爱 教学 游戏 男女 游戏 中 找到 恋爱 中 第一关 更 偏 近于 现实 中 情侣 相识 相知 相爱 分手 玩 第一关 像是 情感 经历 匮乏 小男孩 做 简单 选项 慢慢 熟悉 游戏 谈恋爱 简单 选择 主动 做 关 总 想起 周杰伦 桂纶 镁 说 秘密 没什么 关系 真的 挺 虐心 想 鼠标 移 分手 选项 赶开 推动 剧情 发展 用力 鼠标 用力 按下 狠心 分手 飞 美好未来 第三关 甜 发 齁 男 发出 姨母 笑 游戏 中 找到 影子 现实 故事 美 人生 没法 读档 希望 游戏 玩家 幸福,优点或启发,,
神作 细致入微 文本 细节 值得 体验 第二个 故事 喜欢 很近 远 远 很近 … … 第三个 故事 选 韩婷 名字 依然 想 祝福,优点或启发,,
谢谢 游戏 女生 直 男,优点或启发,,
简单 小游戏 带来 深刻 感动 游戏 玩家 直击 内心 选择 希望 写 名字 玩家 有情人终成眷属 一生 幸福 我选 第二章 女主 老哥 说 游戏 重来 人生 机会 世间 遗憾 越少 越,优点或启发,,
多个 周目 钢铁 直 男 结局 怀疑,无帮助,,
学会 请问 女朋友 哪领 ？,无帮助,,
故事 一生 影子 追逐 梦想 选择 爱情 一个个 小小的 选择 艰巨,优点或启发,,
感动 成 泪人,无帮助,,
十年 当年 青涩 小男生 长大 不解风情 经营 一段 感情 房子 车子 事业 长大 夜晚 想起 十年 前 美丽 接受 包容 傻傻的 小男生 热烈 女孩   仍会 想起 时 默默 说 想 晚安,优点或启发,,
真的 喜欢 款 游戏 想 快点 体验 一款 游戏 dlc,建议,,
选择 想法 作出 选择 一种 选择 带来 效果 想不到 收获 得与失 两人 相处 中 更 相互理解 感谢 遇见 款 游戏,优点或启发,,
游戏 感人 期待 作者 作品,优点或启发,,
TM 没救 ㄒ o ㄒ,无帮助,,
第二个 故事 真的 现实 音乐 动听 希望 更新,优点或启发,,
游戏 试错 生活 重,优点或启发,,
治愈   用心,优点或启发,,
音乐 好听 刚玩 小心翼翼   依旧 解锁 直 男 成就 重来 发现 点击 对话 选择 外 东西 依旧 鼠标 滚轮 滚动 查看 攻略 剧情 真的 相比 第一章 美好 第二章 感到 无奈 更 真实 希望 更好 感谢 游戏 明白,优点或启发,,
一款 游戏 测评 这款 拣 爱 真的 爱,无帮助,,
小游戏 里 佳作 细腻 感情 贴近 现实 主题 互动 方式 真的 不错 一种 桀骜不驯 姿态 解锁 钢铁 直 男 成就 .....,优点或启发,,
冷酸灵,无帮助,,
第二章 结局 更 真实 希望 HE 游戏 n 周目 人生 回不去,优点或启发,,
评论   赶紧 买 游戏 玩,无帮助,,
总共 一个半 小时 流程 想象 第二个 故事 距离 带给 震撼 异地 找 话题 交流 对话 真实 带给 深刻 真实感 结局 真的 泪目,优点或启发,,
谢谢 灵魂 更 完整,优点或启发,,
游戏 没什么 好感 价钱 低廉 不说 商店 截图 满意 介绍 里 半小时 流程 抱 白 嫖 心态 下载 游戏 经历 重开 八九 次 第一关 牵手 成功 幡然 顿悟 直 男 精神 宝库 有没有 ？ 呜呜 活 20 多年 单身 狗 谜团 解开 音乐 不错 沉静 剧情 感触 很大 第二章 想 挽留 留不住 特别 憋屈 放手 真的 轻松 一章 代入 女主 亮灯 想着 女 嫁给 男人 一辈子 福气 特别 不错 游戏 建议 直男直 女同胞 试试,优点或启发,,
静下心来 游玩,优点或启发,,
六周 目   终于 第一章 完美 通关 游戏 重   人生 祝杜 安好 再见,优点或启发,,
女朋友 分分合合 一年 半 前两天 大吵一架 无聊 不行 图标   原本 想 女朋友 体验 剧情 只能 随便 打开 玩   百感交集 谢谢 开发 团队 鼓起勇气 发 消息 真的 分开 两个 好久没 哭 争吵 理解 感受,优点或启发,,
本来 做 侦探 故事 近乎 一半 人选 韩婷 愿 天下 有情人终成眷属,优点或启发,,
有意思 游戏 流程 短,优点或启发,缺点或问题,
玩完 心情 挺 语言 这句 话 更 深刻 体会 爱 强迫 自我 感动 梁 双向 情感 爱,优点或启发,,
棒 游戏 事 游戏 里 重,优点或启发,,
剧情 满分,优点或启发,,
泪 射 QAQ,无帮助,,
简单 完美 游戏 爱情 简单 难以 爱情 永远 完美 选择 改变 人生 游戏 重 人生 珍惜 游戏 教给 东西 爱情 游戏 ？ 完美 游戏 ？ 在我心中 完美 游戏 愿有 男女朋友 好好 愿 找到 未来 ta 感谢 制作组 谢谢,优点或启发,,
现已 成就 全 解锁 这类 游戏 熟悉 这么久 3h 说 特别 喜欢 难以言表 一章 循序渐进 慢慢 讲 出 道理 说实话 一章 真的 温馨 感动 游戏 里 玩法 第一次 见 透露 惊喜 卡 第一章 久 值得 一玩,优点或启发,,
不算 爱,无帮助,,
点 对话   点 对话,攻略,,
好评 无敌 一章 彩蛋 太甜 爱情   侦探     另一半 信任,优点或启发,,
值得 思考 游戏 作者 三个 故事 想要 传达 爱情 内核 作者 眼中 第一章 爱情 自信 大方 心态 爱情 细致入微 关心 爱情 相互 包容 忍让 爱情 心有灵犀 默契 第二章 作者 引入 成全 放手 追梦 放弃 段 感情 梦想 ？ 人有 答案 作者 更 希望 感情 放弃 幸福 第三章 上演 女人 婚后 面对 真实 场景 爱情 毫无保留 信任 一点 很难 反正 激活 侦探 剧情 三个 精彩 故事 切合 节拍 钢琴曲 引人深思 主题 值得 入 恋爱 模拟游戏,优点或启发,,
一周 目 解锁 钢铁 直 男 成就 二到 三周 目 分手 ？ 做 ？   四周 目 分 恋爱 太难 周目   失败   尝试 出 关键 算是 攻略   搭讪 两个 选项 第一个 选项 xxx 能交个 朋友 目的性 太强 第二个 选项 讨论 想法 太 正确 选项 点击 背景 图片 主题 正确 找到 话题   微信 女孩 老板 发火 男孩 抱怨 两个 选项 第一个 无非 事 放心 第二个 讲道理 两个 选项 貌似 影响 选讲 大道理 道理 懂 想要 找个 倾诉 对象   男孩 约 女孩 放松 心情 主题 自然 吃饭 电影 压马路 约会 三连 微信 聊天 时 点开 女孩 朋友圈   想要 翻烂 此人 朋友圈 ？   得知 女孩 喜好 忘记 赞 点 收集 店铺 要全 收集 选错   完 电影 吃完饭 走 夜晚 街上 月光 女孩 脸上 勾画出 一道 银白色 轮廓 两人 距离 越 走 越近 不说 出口 早 默契 此时此刻 语言 牵 手   女生 喜欢 男生 扮演 引导者 角色 暗示 患得患失 中 询问 牵起 手   告诉   日常 聊天 背景 中 点 东西 细心 观察 发现 字幕 给出 隐藏 答案 滚 动滑轮 淡化 背景 图案   像是 三观 兴趣 拨开 层层 面纱 总能 找到 相似之处 恋爱 中 情侣 永远 说不完 话题 谈不完 理想 想要 目标 努力 聊到 深夜 乐此不疲 靠近 依赖     吵架 简单 手 离开 鼠标 做 操作   恋爱 中要 相互 忍让 吵架 一方 冷静 影响     女孩 喋喋不休 男孩 抱怨 生活 中 烦心事 男孩 放到 女孩 身边 唯一 聆听 足够   女生 仅仅 想要 另一半 背后 默默 给予 支持 鼓励     男孩 加班 深夜 回来 女孩 看剧 点击 散落 地上 垃圾 条件 达成 完美 结局   Good   Ending   恋爱 用心 体会 滋味 经营 一段 温馨 长久 恋爱 两点 无微不至 关心 细致入微 观察,优点或启发,攻略,
做 诶 玩 第一个 故事 习惯 全点 对话 输 emmmm 接受 形式 还好 第二个 故事 挺 感人 真实 国产 文字游戏 终于 站 哈哈哈,优点或启发,,
第一次 通关 解锁 钢铁 直 男 成就 发现 游戏 套路 内心 有趣 不过如此 一次次 选择 发现 选项 深刻含义 恍惚之间 鼻子 一酸 思绪万千     第一章 感同身受 鼓起勇气 搭话 故事 制定 约会 计划 翻遍 空间 朋友圈 约会 说出 月色 真 美 牵起 手 聊过 倾述 梦想 之间 理解 好好 沟通 想 参加 Gamejam 妄自菲薄 错失 机会     没能 走 没能 梦想 生活 感到 迷茫 这部 作品 动力 感谢 开发 团队 感谢   拣 爱     简单 游戏 打动 人心,优点或启发,,
