comment,label_1,label_2,label_3
我用 2060S 显卡 30FPS 刚玩 60FPS 大神,缺点或问题,,
游戏 操作方法 界面 画面 精细 程度 像是 至少 年前 作品 操作 太 人性化 缺少 指引 游戏 公司 默认 玩 猎杀 潜航 太 自大 傲慢 小时 游玩 过程 中好 几次 想 退货 冲动 游戏 AI 设定 航线 潜艇 开 上岸 搁浅 游戏 AI 开炮 一炮 潜艇 打个 穿 死 好几个 先 申请 退款 请 至少 先 优化 靠岸 界面 厂家 希望 拟真 至少 快捷 操作 入口,缺点或问题,,
巴哥 太多,缺点或问题,,
推荐 游戏 时间 八个 小时 教程 做 完 原因 BUG bug 多到 影响 体验,缺点或问题,,
游戏 bug,缺点或问题,,
越来越 好玩 汉化 跟上 等待,缺点或问题,,
对渣机 友好 电脑 差 建议 不买,缺点或问题,,
完善 点   BG 修复 多点   好玩,缺点或问题,,
bug 劝退,缺点或问题,,
游戏 题材 挺 bug 死 优化 不好 卡死 难度 高 敌方 战舰 一炮 能干 翻 没法 还手 劝萌 新们 买,缺点或问题,,
可玩性 高 游戏 运行 稳定 时常 闪退 重启 游戏 进度 载入,缺点或问题,,
恶意 丢档   真的 很烦     游戏 游戏,缺点或问题,,
功能 少 汉化 不全 未来 期,缺点或问题,,
汉化 完整,缺点或问题,,
Bug   太   测试版 拿来 骗钱,缺点或问题,,
kill     bug,缺点或问题,,
操作 别扭 顺手 非 要点 再点 岗位 视角 友好 挪动 视角 窗口 浪费 半天 时间 只能 说 创意 操作 优化 差 太远,缺点或问题,,
游戏 教程 BUG 太多且 保存 新手 熟悉 游戏 太 不好,缺点或问题,,
存档 功能 修复 每次 存档 提示 辛辛苦苦 存档,缺点或问题,,
太难 操控 垃圾 游戏 浪费 钱,缺点或问题,,
玩 一会 崩溃 服,缺点或问题,,
游戏 不错 优化 太 差 玩 怪物 猎人 狼 玩 电脑 玩 卡 游戏 题材 不错 感觉 半成品 开发商 开发 航母 期待 请 先 潜艇 做好 三大 缺点 BUG 奇多 优化 不行 汉化 机翻 感觉 半成品 满分 玩 喜欢 模拟 概念 生平 第一次 steam 写 评论 好评 差评 喵 喵 酱 暂 推荐 发商 后续 改好 我分 分钟 改 回 好评,缺点或问题,,
存档 存档 坏 档坏 档,缺点或问题,,
最差 新手 教程 一点 容错 教程 步骤 走 无限 子弹 时间 碰见 两次 食物 搬 厨房 第二条 提升 太慢 没看 肉 放进去 提示 水果 肉 放 水果 提示 消失 子弹 时间 操 没用 重开 教程 厨房 步骤 走 完到 航母 提示 手动 操作 精确 瞄准 点 手动 一条 提示 点击 角色 左上角 目标 点击 右键 卡 无限 子弹 时间 点 没用 官方 可不可以 教程 提示 子弹 时间 删 进度 跳 肉 放进 厨房 拿出 放 水果 不算 教程 卡 子弹 时间 重来,缺点或问题,,
游戏 游戏 玩 游戏 莫名 晕 3d 兄弟 熬不住 先溜,缺点或问题,,
游戏 怎么回事 每次 下载 玩进 游戏 页面 卡住 死机 游戏 特别 说 游戏 进不了,缺点或问题,,
垃圾 游戏   满是 BUG   体验,缺点或问题,,
猎杀 潜航   细节 太糙   鱼雷 定深   甲板 炮 只能 直 瞄 猎杀 潜航 设定 距离   缺少 快捷键   只能 鼠标 点     声音 效果 猎杀 潜航 主动 声纳 叮叮 声 炮弹 划过 耳边 呼啸声,缺点或问题,,
市面上 一款 像样 潜艇 游戏 一款 算是 弥补 空白 可惜       bug 基础教程 里 bug 打捞 沉船 沉船 正上方 船 模型 打不烂 硬是 卡住 位置 过不去 操作 头疼 教学 里 摸 小时 自如 控制 人物 UI 界面 只管 汉化 地方 英文 方框 字库 里 汉字 优化 GTA5 大表哥 毁灭 战士 画质 笔记本 玩 画质 会卡 ..... 潜艇 建模 做 不错 细节 好评 暂 推荐 购买,缺点或问题,,
太难 玩   bug 教学 详细 半天 玩,缺点或问题,,
低 配置 电脑 玩 卡到 怀疑 人生 骗 退款,缺点或问题,,
中文,缺点或问题,,
中文 还好,缺点或问题,,
一进 游戏 卡,缺点或问题,,
智障 有趣 配置 不高 低配 流畅 玩 控制 单体 切换 一点 奇怪 视角 调 地方 疫情 期间 消磨 时间,缺点或问题,,
挺 有意思 好像 汉化,缺点或问题,,
点击 steam 显示 运行 打不开,缺点或问题,,
挺 欢乐 BUG,缺点或问题,,
玩 CS 练枪 不错 不玩 CS 玩 游戏 价值 先 解决 游戏 之间 灵敏度,缺点或问题,,
练 废 技巧 花钱买 罪受 越 越火 越火越 不到 心态 爆炸,缺点或问题,,
游戏 太 单一 我开 加速器 掉线 tm 心态 崩,缺点或问题,,
无论是 多人 单人游戏 不错 游戏 体验 恐惧 蜘蛛类 昆虫 玩家 不太 友好,缺点或问题,,
不算 有趣   总 矿 重复性   新鲜感 不算 很强 合作 游戏 里 那种 互坑 合作 感觉  ,缺点或问题,,
挺好玩 多人 合作 游戏 p2p 联机 网络 卡顿 实时 常有 事情 加速器 没大 有用 抢先 体验 阶段 1.0 版本 差 两次 更新 打折 购入,缺点或问题,,
人玩会 无聊 游戏 吃 配合 伙伴 联网 太卡 太卡 延迟 低 瞬移 开 加速器 缓解 一点 效果 不好 开 加速器 服务器 列表 刷新,缺点或问题,,
傻 逼 中文 调,缺点或问题,,
真的 认路 太 操蛋 玩 十 找 不到 路 单机 转 半天 回到 原地,缺点或问题,,
垃圾 中 垃圾   BUG   请 下架别 坑害 玩家,缺点或问题,,
说 涌进来 萌新   麻烦 玩 二级 难度 先 体验 游戏 玩法 三级 难度 三个 新手 难顶 全是 游戏 增加 难度 一丁点 贡献 扶 六次 扶起来 倒 游戏 体验 麻烦 进 高难度,缺点或问题,,
游戏 真 jb 好玩 tm 卡死 cnmd 推荐,缺点或问题,,
水晶 矿洞 那张 图大 自爆 虫 爆炸 黄金 矿脉 信 挖 整整 10min 挖 完 nm 开挂 黄金矿工 ╯ ° Д ° ╯,缺点或问题,,
不错 感觉 单调 连接,缺点或问题,,
游戏 游戏 网络 实在 太差 连开 加速器 解决 没个 金刚钻 偏要 揽 瓷器活 奔 游戏 玩家 请 谨慎 购买 服务器 游戏 标注 多人 无非 阉割 版 倾向 多人,缺点或问题,,
打折 买 性价比 高 买 游戏 格斗 性 不错 可玩性 个人感觉 强 玩久 腻 联机 成功 网络 原因 游戏 原因 游戏 风格 实在 很难 爱 款 游戏 打折 格斗类 游戏 感兴趣 入手,缺点或问题,,
一刀 命 挺 刺激 游戏 时间 长 想 打过 难度 挺大,缺点或问题,,
联机 多人 游戏 黑,缺点或问题,,
游戏 好玩 玩 一会 卡死,缺点或问题,,
游戏 更新,缺点或问题,,
一款 很棒 游戏 像素 风在 这款 游戏 必不可少 换成 血腥 玩法 还少 挑战 全过 卑微 建议 打折 购买,缺点或问题,,
游戏 好玩 打龙,缺点或问题,,
推荐 玩 游戏 机制 太 不合理,缺点或问题,,
刺客 定位 太难 潜行 技能 只能 正面 对战,缺点或问题,,
按键 游戏 怎么回事 设定 WSAD 键 按回 原先 上下左右 鼠标 脱离 游戏 游戏 混乱 本来 游戏 玩 生气,缺点或问题,,
教程 结束 死,缺点或问题,,
走路 鞋子 会耗 耐久 赤脚 走路 惩罚 金属 装备 修 tm 贼 贵 鼓励 玩家 走路 光脚 怀疑 开发者 足控,缺点或问题,,
优秀 游戏 未 框架 成型 背包 太小   背包 太小 背包 太小 事情 说 三遍,缺点或问题,,
游戏 挺 序章 惊艳 正式 篇 游戏 感觉 团队 瞬间 降低 序章 好感 观望 感觉 做成 地牢 模式 开放 地图 有利有弊 游戏 方式 不太 适合,缺点或问题,,
好玩 太 暴毙,缺点或问题,,
游戏 游戏 搞 明白 单机游戏 出新 东西 天天 做 平衡,缺点或问题,,
游戏 好玩 更新 频率 太慢,缺点或问题,,
好玩 几局 无聊 前期 行 后期 数据 爆炸 卡卡 罗特 模拟器 稍微 走 一步 上天 满天飞 无双 踩 蚂蚁 只能 删档 重玩 游戏 几个 朋友 开黑 图个 乐 小时 删 游戏,缺点或问题,,
路 匹配 做 垃圾 房间 大厅 踢 看不到 PING 匹配 卡 B 游戏 中途 路人局 有人 死 退 影响 游戏 体验 想 玩 游戏 只能 找人开 黑 玩 单人,缺点或问题,,
一辈子 找 不到 传送点,缺点或问题,,
游戏 朋友 联机 延迟 高,缺点或问题,,
匹配 机制 绝望 盗版 匹配 至少 弄 大厅 列出 ping 让玩家 ping 找房,缺点或问题,,
配置 不好 买 卡到 懵 逼 问开 加速器 没用,缺点或问题,,
先不说 好玩 不好玩       匹配 不到 没法 玩 汉化 不全 画质 下架     退 钱,缺点或问题,,
游戏 游戏 人太少 太少 玩 一把 匹配 七八个 优化 不行 汉化 只能 说 聊胜于无 希望 加游 改进 宣传 让玩家,缺点或问题,,
动作 僵硬 最蛋 疼 跑 太硬 镜头 生硬 抖动 抖得头 疼,缺点或问题,,
游戏 说 太 垃圾 鬼服 裸   起码 起步   战地 差距 特色 战地,缺点或问题,,
高度 自定义 BUG 太多 地方 做 完,缺点或问题,,
上帝 服务器 里 算了 一段时间 看吧 一段时间 上帝 服务器 里 算了 一段时间 看吧 一段时间 上帝 终于 有人 讲 英语 讨论 China 好像 卡 窗户 一枪 行 一眼 一段时间 World   War   uninstall,缺点或问题,,
别以为 军迷 屎 吃 换弹 动作 做成 还敢 骗钱,缺点或问题,,
机枪 左 手臂 穿过 弹夹   射击 时弹 链   换弹 动作 僵硬 穿模   第一人称 枪 布局 太难受   装 配件 枪 属性   我装个 握把   枪托 后坐力 不压 升天 枪 随便 改   配件 数量 跑步 老太太   动作 流畅 游戏 唯一 吸引 地方 自定义 画质 不错   动作 形容   尼玛 页 游 动作 死板   多个 G   战地 全高 120 FPS   玩 游戏 掉 帧   优化 烂   改了 毛病   游戏 好玩,缺点或问题,,
想 匹配 满人 地图 告诉 别想 玩 这么久 匹配 bug 漏洞百出 元 买 亏死,缺点或问题,,
bug 总体 行,缺点或问题,,
宣传 枪械 想想 军迷 组装 武器 入手 游戏 武器 贵得 离谱 每件 武器 配件 更是 离谱 让玩家 玩 本来 底子 不错 不合理 设定 导致 游戏 鬼服,缺点或问题,,
拍 半天 加   对面   鬼 不行   bug 烟雾 闪 贴图,缺点或问题,,
款 游戏 鬼服 意料之中 公司 知名 宣传 情况 希望 支持 游戏,缺点或问题,,
真给 整笑 游戏 没人 玩 服务器 空 游戏 忍着 玩 五十分钟 封 牛 逼,缺点或问题,,
游戏 人太少,缺点或问题,,
u1s1 挺好玩 个性化 人太少,缺点或问题,,
玩家 实在 太 少   BUG 挺,缺点或问题,,
入坑   入坑   入坑   事情 说 三遍 改枪 两 小时   作战 五分钟   游戏 宣发 游戏 汉化 笑话,缺点或问题,,
关卡 太少,缺点或问题,,
游戏 游戏 玩起来 挺 爽 Oculus   rifts 扔 枪,缺点或问题,,
游戏 设计 细节 不错 射击 感 差评 细节 换 子弹 用过 vive index index 手柄 换 子弹 操作 键 搞笑 设定 握住 手柄 键时 扔 枪 厉害 换 子弹 手柄 放到 胸前 键换 完 子弹 伸手 卧槽 手上 空 明白 扔 枪 设定 成 抓住 手柄 键 抓 东西 扔 效果 松开 手柄 扔 东西 反 人类 设计 差评 index 手柄 B 键 没用 扔 枪用 B 键 非 设计 键上 设计师 键 仇,缺点或问题,,
玩,缺点或问题,,
游戏 好玩 玩 人少 点 单人 玩,缺点或问题,,
更新 更新 玩 几个 小时 玩 不到 星期   通关 更新 点 东西   抓 抓 抓   抓 抓 抓,缺点或问题,,
玩游戏 笑 玩   愁眉苦脸 服务器 重新启动 请 几秒钟 尝试 连接 wnm,缺点或问题,,
学习 好多 骂人 NPC 人均 阴阳人 骂人 游戏 真好玩,缺点或问题,,
喜欢 宠物 小精灵 玩 玩 过后 感觉 腾兽 少 系统 恶心 直线,缺点或问题,,
挺 游戏 业内 良心 可惜 脚本 毁,缺点或问题,,
想着 刷 闪,缺点或问题,,
优化 差 连接 不好,缺点或问题,,
  游戏 潜力   脚本 太多   市场 太乱,缺点或问题,,
怪物 真的 太少,缺点或问题,,
NPC 说话 脑残 感觉 欠 钱 血包 太贵 卑微 只能 每次 不远万里 补 精华液 跑 图 麻烦 达成 成就 100h 未出 闪,缺点或问题,,
拒绝 脚本 交易 和平 temtem 大陆,缺点或问题,,
50% 全是 脚本 搬 砖 各大 视频 网站 更是 卖 脚本 趋势 多久 留得 住 不开 脚本 玩家,缺点或问题,,
更新 再慢 一点 内容 太 老套 游戏 时间 跑 图,缺点或问题,,
喜欢 这类 游戏 掉线,缺点或问题,,
玩 游戏 中 最烂 服务器 加速器 救,缺点或问题,,
傻 逼 服务器 买个 掉线 模拟器,缺点或问题,,
太 tm 难 傻 逼 我脑 残 游戏 真的 玩 不爽 画风 接受 想象 有宝 可梦 买 画风 太 可爱 小孩 玩 办法 退款,缺点或问题,,
宝可梦 玩腻 调剂品 勉强 玩 忍受 NPC 阴阳怪气 对话 恶心 跑 图 遇敌 主线 难度 比宝 可梦大 野怪 NPC 等级 高 突破 等级 上限 升级 慢 提升 很小 进化 条件 奇怪 等级 压制 强迫 属性 克制 高出 级 非 克制 技能 秒杀 随便 个毒 只能 乖乖 跑 回城 野怪 特性 死后 毒 岛 属性 岛 辛苦 练 宠物 下个 岛 宠物 打击面 只能 学本系 一两个 技能 主线 小时 剧情 中 情节 算 NPC 意义 恶趣味 对话 选项 恶心 流程 跑 图 超多 NPC 连环 对战 跑 回去 补血 野怪 NPC 上个 毒半血 前期 药 贵 孵蛋 说 巨肝 无比 抓 素材 刷钱 肝 吐血 精灵 数值 照搬 宝可梦 提升 肝度 路遇 一只 闪 算 圆满 版本 体验 很差 不太 推荐 购买,缺点或问题,,
服务器 昨晚 吃 剩下 草莓 做,缺点或问题,,
真香 确实 墨迹 快进 断网,缺点或问题,,
逼死 强迫症 溜冰鞋 闪光 刷 看不到 希望 几率 太 低 地图 文字描述 找 找死 说 一句 真香,缺点或问题,,
喜欢 种类 宝可梦 游戏 肝 肝 说 搬 砖 刷 金累 一批 刷 闪 非洲人 真的 恶梦 160 小时 136 小时 住 水恩洞 开刷时 看过 游玩 时间 正好 小时 天 136 小时 屁 7v 搞 不停 刷 水恩洞 逃跑 补卡 抓水恩 快速 刷 金花 十天 浪费 时间 一点 回报 后悔 时间 玩 游戏 不香 游戏 脚本 推荐 入 官方 更新 慢 要死,缺点或问题,,
真香 脚本 狗   金币 价格 炒 飞天,缺点或问题,,
服务器 真 垃圾 卡住,缺点或问题,,
疲惫不堪,缺点或问题,,
花 多块 玩 小时 两天 登录 不上 显示 无法访问 差评 这是 骗钱 游戏,缺点或问题,,
脚本 太 外挂 太 小时 两个 闪 脚本 加速 挂 四五个 闪 心理 落差 越玩 越烦 退坑,缺点或问题,,
游戏 但别 买 游戏 完成度 不到 30% 玩 憋屈,缺点或问题,,
不错 完整版 剧情 出完 可玩性 总体 挺好玩,缺点或问题,,
推荐     游戏 脚本 横行     内容   更新 蜗牛 还慢     盼头     想 玩 建议 明年 下半年 买   估计 因该 80% 内容     40% 不到 内容,缺点或问题,,
游戏 服务器 太差 玩 显示 服务器 响应   做 第一个 主线 NPC 聊着 天 卡死 一动不动 只能 强制 退出,缺点或问题,,
好玩 想起 玩 口袋妖怪 版本 更新 慢,缺点或问题,,
行 PM 少,缺点或问题,,
游戏 游戏 细节 非人 设定 喜欢 钻研 热爱 探索 玩家 明白 制作者 设计 大部分 玩家 自动 寻路 宠坏 推荐 喜欢 快餐 玩家 推荐 喜欢 细嚼慢咽 慢慢 品味 游戏 玩家 BUG 设计 改进 期待 游戏 越来越,缺点或问题,,
我愿 称 龟速 更新 强行 慢速 拖 节奏 垃圾 游戏,缺点或问题,,
玩 抓 精灵 特 接 智障 npc 找 对战 还特 跳过 脑残,缺点或问题,,
土豆 服务器 我会 动员 身边 朋友 不去 买,缺点或问题,,
不错 类宝 可梦 游戏 游戏 开发 完 期待 多功能 开发 游戏 太小,缺点或问题,,
游戏 闪 欧 欧死 非 非 死 一堆 脚本 加速 齿轮 陪你玩 不出 闪不改 评论,缺点或问题,,
玩 猴年马月 pc 版 加速 画面 冗长 要死 说实话 往后面 玩 资深 玩 难受,缺点或问题,,
草丛里 遇来 遇去 几只 太 单一,缺点或问题,,
游戏 感觉 闪光 公园 闪光 微笑 实在 肝 动力 牢骚 发泄 闪光 悲愤 游戏 体验 游戏 流程 太 长 城镇 之间 路程 太 长 npc 对战 太 属性 克制 一场 回去 回复 推图 太慢 地方 山洞 地区 遇怪 率 高 npc 扎堆 反派 贼 强 是我太 菜 无论是 道馆 反派 boss 用药 磨 人物 设定 太 怪异 特别 劲敌 pm 傻 白甜 劲敌 性格 发现 主角 玩家 添堵 嘴 搞破坏 牛 逼 人设 真的 肝肝 肝 闪光 肝 7v 肝 母 狮子 肝 字 肝 完事 放生 之家 小姐姐 饲育 屋 老大爷 有多熟 公园 一出 肝 公园 评价 好坏 参半 官方 游戏 在线 人数 变少 做 应对 策略 希望 以此 挽回 在线 人数 确实 公园 里 真的 全是 真人 脚本 笑一笑 喜欢 一点 叶子 系统 pm mmorpg 混合 pm 游戏 叶子 系统 好像 逼 肝 做 7v 全是 公 全是 母 刷 素材 买 素材 真的 逼 肝 游戏 看法 牢骚 款 游戏 很大 野心 建模 立绘 喜欢 地方 地方 盖过 缺点 希望 官方 后续 更新 中 反正 至少 游戏 追 结束 说 肝 闪,缺点或问题,,
NPC   友好 翻译 很烂,缺点或问题,,
原因 笔记本 外星人 死机 卡着 不动 精灵 数量 少 地图 指示 真的,缺点或问题,,
喜欢 类型 游戏 算是 抄袭 剧情 做 感觉不好 NPC 好感度 希望 剧情 花点 心思 列表 好像 展开 挤下去 看不到 看法 人物 对话 语音   感觉 emmm 奇怪 去掉 拟声词 测试版 缘故 剧情 东西 好像 汉化 BTW 国内 公司 做 类型 游戏,缺点或问题,,
游戏 还好 内容 匮乏 主线 通关 只能 搬 砖 孵蛋 选择 抓闪 6000 出闪 概率 周 做 无用功 概率 UP 公园 4000 出闪 肝 游戏 养活 一批 GZS jio 搬 砖 jio 手动 搬 真 佩服 几小时 重复 动作 游戏 现阶段 购买 玩个 来个 小时 体验 不错 想 玩 太 推荐,缺点或问题,,
bug 太多,缺点或问题,,
傻 逼   想到 游戏 测试   人物 语音   全程   听 分钟 无法忍受   游戏 模式 宝可梦 一模一样   玩法   剧情 语音 做 做好,缺点或问题,,
小时 第一 闪 越狱 搞不懂 送 几瓶 药会 死 身上 一只 残血 跑 地图 回 老头 回血 路上 闪 没错 两只 群殴 致死 闪 这路 NPC 听不懂 欧式 笑话 一个个 讲话 逻辑 选项 摆设 城镇 房子 想 探索 欲望 进 房子 NPC 嘲讽 劲敌 感太低 满嘴 喷粪 游戏 好好 打磨 真的 不错 人性化 设定 玩 难受 人物 建模 长 点心 几个 女 馆主 丑得 撸 欲望,缺点或问题,,
不值 钱   玩 赛尔 号   游戏 体验 太差   内容 抄 口袋妖怪   唯一 一点 东西 属性 尼玛 离谱,缺点或问题,,
中 規中矩 電腦版 寶可夢 好多 地方 做 沒 幾個 加特 攻 努力 值 刷 怪點 只能靠 吃 果子 漲 努力 值 然後為 寶可夢 一樣 又給 生蛋 加 次數 閃率 遠 比寶可夢低 這 一下子 增加 好多 肝度   感覺 明明 做 寶可夢 非要 搞些 特立 獨行 東西 卻 適得 反 希望 後 更新 讓 這款 遊戲變 更好,缺点或问题,,
字 血马 烦躁   列表 系统 上线 右上角 列表 dio 更新 地图 标识 飞行 系统 老子 搞 一堆 上毒 找 npc 跑腿 血量 精灵 中心 天煞 二人组 堵住 吼 完蛋 毒系 地图 仿照 病村 野 怪人 手 100% 上毒 完野怪 师 兵力 堵 完道馆 解毒 技能 书 外 npc 不全是 带毒 自爆 飞天 猪 推完 地图 捷径 老子 打完 野怪 最少 道馆 迷宫 boss 前 回血点 逼 破岩 斩切 对付 马 城镇 关键 建筑 显眼 怪物 进化 线路 单调 特色 分支 总数 太 少 玩 名字 难记 ea 希望 补上 特性 系统 携带 物品 个性 太强 鸡肋 想过 不想 进化 操作界面 有待 优化 文字 中文 缺失 乱码 ps 吞 5w 记上 吃 老子 溜冰鞋 博士 送 鸟 找 回来 先 观望 缺点 ea 完善 就别 买 搞 心态,缺点或问题,,
之肝 无限 WASD 真的 吐 第一点 7V 无限 抓怪 钱 合 7V 要锁 基因 链 要钱     钱 抓 一到 只怪   一只 块钱         光锁 一个双 属性 基因 链 5000 NPC 密集 真的 地方 一步 一怪 确实 吐 回 血站 远 药 贵 经济 来源 单一 重复 费时间 说句 良心话 闲着没事 游戏 经济 环境 玩   一玩 小时 起步       开 脚本 玩 累 讲 真,缺点或问题,,
游戏 路痴 友好 地图 地名 卡关 不想 玩 第一次 差评,缺点或问题,,
体验 极差 脚本 横行 封禁 力度 脚本 日入 几十万 贫民 日入 几万 版本 更新 速度慢 在线 几万 6000 游戏 成功,缺点或问题,,
服务器 太烂,缺点或问题,,
服务器 重新启动 请 尝试 几秒钟 连接 连接 服务器 请 稍后 再试 路边 捡 道具 卡死 WDNMD,缺点或问题,,
底子 行 设定 很蠢 模仿 宝可梦 学 现有 御 三家 设定 属性 克制 熟悉 认可 亮点 一进 游戏 奇怪 属性 克制 就让 傻眼 技能 独立 PP 共用 魔法值 技能 耗蓝大 伤害 回合 休息 节奏 慢 练级 效率 低 高伤 技能 第一 回合 级腾兽 一招 干 趴 级 小野 不想 逃跑 失败率 导致 回血 慢上 加慢 感觉 游戏 宝可梦 改而改 改 宝可梦 顺手 很怪 尝鲜 建议 入手 完善,缺点或问题,,
游戏 挺不错       主线 小时 完   刷 7v     刷 闪   真的 快刷 吐 没出 几率 太低,缺点或问题,,
口袋妖怪   商店 东西 特别 贵   NPC 理由 干   NPC 嘴子 贱   总 评分     推荐,缺点或问题,,
没法 玩 提示 服务器 重新启动 请 几秒 种后 尝试 连接       重试     退出 点 重试 提示 进不去 换 好几个 加速器 没用 迅游 UU 试 懒得 买 新 加速器 退款,缺点或问题,,
一周 前 3500   张 公园 卡 2200 张 没用 卡 差价 不补 钱 大风 刮来,缺点或问题,,
真的 不怎么样 精灵 几个 没个 新意 跑 十几个 挺 无聊 本来 想 玩 动物 之森 玩 几天 腻,缺点或问题,,
游戏 行 服务器 属实 不行,缺点或问题,,
总体 不错 BUG 依旧 期待 修复 支持,缺点或问题,,
进度 岛 结束 超过 小时 退款 说 几点 塔顶 连战 含 boss 战 回复 时间 不合理 剧情 说 冲浪板 水路 快速 塔 只能 走远路 塔里 找 冲浪板 NPC 完 塔里 剧情 照常 理 送 冲浪板 让你能 从塔 快速 回到 城市 道观 设计师 陆路 原路 跑 回去 完 道观 冲浪板 发现 没法用 冲浪板 城里 快速 到达 塔 段 冲浪板 水路 快速 塔 剧情 设计 意义 恶心 玩家 给你个 希望 说 条 捷径 道具 道 中 对战 NPC 奇怪 NPC 腾兽 等级 跳跃式 90% NPC 回避 兽 级 刷刷 刷 打完 发现 NPC 腾兽 级 接受 游戏 半成品 BUG 房子 访问 告诉 开发 中 游戏 设计者 设计 理念 地方 恶心 玩家 恶心 玩家 游戏 带来 快乐 游戏 吃 鳖 难受,缺点或问题,,
辣鸡 游戏 抄袭 口袋妖怪 功能 没抄 全 开 加速器 玩 剧情 小时 全靠 回城 补血 徒步 跑 图 拖时间 全图 NPC 躲 说话 阴阳怪气 好像 侮辱 玩家 草丛里 逃跑 完 一场 回 城 补血 NPC 经验 全图 只能 跑 路 跑 地图 浪费 分钟 活动 看不到 更新 骗 举报 服务器 说 停 停 宠 停 赔偿 公园 专给 脚本 开 脚本 想要 闪宠 想要 金币 闪 宠 卖 说 作弊 封号 没用 RMB 交易 人换 金换 宠物 封 嫖 109 真 没见 无赖 抄袭 狗 封杀 无良 商家 骗钱 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版 抵制 盗版,缺点或问题,,
说 感觉 国区 玩 开 加速器 登录 不上,缺点或问题,,
手 难 滚雪球 滚起来 舒服 资源 卒,缺点或问题,,
技能 平衡 怪物 平衡 做 差,缺点或问题,,
朋友 桌面 追番 插件 问来 莫名其妙 挂件 新手 指引 摸索 半天 找到 关闭 插件 方法 缺点   插件 意义 不明 缺少 新手 指引   半天 找到 打开 内置 浏览器 关闭 按钮 每次 关闭 重启 程序   贴图 3D 化后 分辨率 低 本来 看用 不来 想 退款 想 想 希望 未来 越做越,缺点或问题,,
nm 离谱 搞 半天 心态 炸,缺点或问题,,
感 可塑性,缺点或问题,,
更新 太慢 三年 没什么 动静 本来 期望 很大 功能 确实 不错 长期 看不到 新 东西 每次 退出 steam 麻烦,缺点或问题,,
行 弄 半天 不太懂,缺点或问题,,
好玩   解释 太久 碰   更新 找 不到 文件夹,缺点或问题,,
新手 友好 实际操作 一会 感觉 心累 win   D 退 太难 论坛 退 太 显眼,缺点或问题,,
好用 资源 占有率 百分之 i5   8700T 希望 菜单 帧 数调 高 每次 开 菜单 总 感觉 电脑 很卡 PS 嫌 麻烦 千万别 研究 研究 推荐 b 站上 大佬 教程 套 回来,缺点或问题,,
感觉 很多年 前用 雨滴 里 插件 买来 一用 发现 大部分 功能 样式 确实 如出一辙 像是 雨滴 插件 整合 感觉 多年 感受 没什么 提升 配置 繁琐 晦涩 wallpaper fences live2D 启动器 手势 唤出 兼容 解决 总体 感觉 软件 鸡肋 雨滴 扩展性 更大,缺点或问题,,
登录 占 位子,缺点或问题,,
害 好久 时间 音效 调回 旧版 旧版 好听 血书 underworld 主题 支持 开发 组,缺点或问题,,
修复 查看 天气 功能 坏 Please   fix     ability     view     weather   It s     broken       months,缺点或问题,,
推荐 刚买 这款 软件 安装 中 一系列 迷茫 这是 几个 小时 教程 愣 懂 steam 付费 网页 搜索 软件 官网 下载 软件 无需 付费 嫖 缺点 社区 创意 工坊 东西 太少 整体 一款 桌面 整理 插件 软件 新人 看不懂 B 站 视频 学 总体 推荐,缺点或问题,,
不错 产品 月份 追番 时间表 不好 希望 官方 人员 解决,缺点或问题,,
兴奋 乱弄 入土   唯一 感到 烦 请 关闭 steam 前 退出 saoutils 关键 软件 集成 sao   utils   裂开来   每次 steam 好友 加载 重开 关 进程 QWQ,缺点或问题,,
还行 一款 桌面 美化 稍微 吃点 CPU 资源,缺点或问题,,
设置 菜单 关闭 方式,缺点或问题,,
稳定 算 挺不错 操作 麻烦 不易 推荐 扩散 花 时间 研究 搞 好看 实用,缺点或问题,,
款 游戏 设置 界面 语言 英文 界面,缺点或问题,,
虎娥 驾驶员 引擎 马力 野火 驾驶员 更换 气缸 地勤 大爷 引擎 拆到 剩个 框架 屁 找到 头 拧开,缺点或问题,,
很多年 通宵 玩 一款 游戏 经历 赶上 折扣 全价 入 值得 唯一 遗憾 游戏 成就 系统,缺点或问题,,
虎 蛾 喷火 不错 蚊式 战斗机 没法 加油 五个 油箱 两个 加 不到,缺点或问题,,
虎 蛾 四缸 风冷 发动机 冷却液 哪加 倒 飞行员 头上 倒 头上 降 降火,缺点或问题,,
他妈的 找 半天 喷火 飞机 润滑油 口   找到   新手 指引 玩毛,缺点或问题,,
玩 玩 挺 有意思 玩起来 上瘾 机翻 硬伤 评论 里 影响 外 事儿 机翻 内容 其他人 评论 就行了,缺点或问题,,
太硬盒   梯子 放好 虎 娥 加油 瞄准 提示 插入 油管 选项 玩 晕 3D,缺点或问题,,
